B' R' U' B' F' U F' D L F' B D2 R F B' ,y+ F R' F' y+ R' y+ F R' F' D' F R' F' y+ y+ F2 U2 B2 U2 F2 y-,21,true
U2 D2 U2 D R2 L2 F' B U' F2 R B2 L D R' ,F' D R' y- F' D R' y+ D2 R2 F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,26,true
U2 L D2 L2 B F' D B L' U R L R2 F' U ,y+ F' D R' D' F R' F' D' R' y+ y+ D F R' F' y+ y+ F2 U' R2 U' B2 U2 F2 y-,25,true
B2 L R' D B2 F R2 B' D R' U' D' R' D' F2 ,y- F R' F' L D' F R' F' y+ y+ F2 U' R2 U' B2 U2 F2 y-,20,true
L' F' R2 B' L' B' U2 D2 U' R' F B2 R F' D' ,F' D R' y+ L y+ F R' F' y+ L y+ F2 U' R2 U F2,16,true
U' L2 F2 D2 U D2 R' F B R' B' D R2 U' F ,F' D R' y+ y+ F' D R' D' R' y+ y+ F2,10,true
L' R2 B2 U2 F' R L R' L2 D' F' L U2 F2 U ,y+ L D' L y+ y+ L y+ R2 F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,22,true
L' B R' L U2 B R L' D2 L F' D2 U2 F2 L' ,F' D R' y+ L y- D F2 y+ F2 U' R2 U F2 y-,15,true
U' B' F' U' D' L2 F' D F L2 F U L U2 B ,y- F' D R' D R' y+ F2 U L2 U B2 U2 F2,17,true
D B' D F B2 R' B R D L' R2 L' F2 R2 D ,y+ R' y+ L y+ R' y+ D' B2 F2 U L2 U2 R2 U F2,18,true
U' L B2 D F L R2 L R2 D' F2 R D2 F2 D' ,D' L D2 B2,6,true
B' L R2 L' U R' F R F2 R' B2 F B R' F' ,y+ R' L D R' y- F2 U L2 U' F2,12,true
D U B U' B2 F' R' D' U' F' R D2 B R2 U ,F2 U2 B2 U R2 U2 L2 U' F2,16,true
U2 F L2 U2 B2 R U' B2 L B2 R2 F' U' L R ,F' D R' y+ y+ F R' F' y+ F R' F' y+ F2 U L2 U' F2 y+ F2 U' R2 U F2 y-,25,true
F2 D2 R U' R B2 D B2 L' U' D F2 D' F B ,y+ y+ F R' F' y+ F R' F' L y+ F2 U' R2 U' B2 U' L2 U' F2,21,true
L F L U2 R B2 L U F' L2 F L2 B' D2 U' ,R' D' R' y+ D2 L y- D B2 y+ F2 U2 B2 U2 F2 y-,19,true
B2 U R2 F2 U' R' B D L' D L D' F' B' U2 ,y+ L y+ F R' F' L y+ D2 R' y+ F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,24,true
L' F2 U' D2 F' U R D' R' B' F' B' F' D2 U2 ,y+ D' F R' F' y+ y+ R' D R' y+ F2 U' R2 U' B2 U2 F2,19,true
L R B' F2 B' R2 L' F2 R U' B2 L2 F' B U ,y+ L y+ F' D R' y+ y+ D2 U' R2 U2 L2 U' F2,16,true
B R L2 B' F' D B2 U2 B' F L U F' D2 L ,F R' F' y+ L y+ y+ F' D R' y+ D2 R2 F2 U2 B2 U' L2 U' F2,23,true
F' D' F' D R' U2 R B U R' B' D B2 F' U' ,y+ L y+ F R' F' y+ y+ D B2 F2 U2 B2 U R2 U2 L2 U' F2,23,true
L' R' U F2 L D' L F' R2 D2 U' D L U2 D ,F' D R' D' F R' F' y- D2 F R' F' D' R' y+ F2 U2 B2 U R2 U F2,26,true
U' D' U' B' U D' F U B' F2 D2 B' U' L' B' ,y+ L y+ F R' F' y+ y+ F2 U2 B2 U' L2 U' F2,16,true
B U' L2 R B' L' B U B2 F' D' R2 L D2 B' ,F R' F' y+ y+ R' y+ y+ D R2 F2 U2 B2 U R2 U2 L2 U' F2,23,true
B2 D' U2 D' U2 D' U2 B2 L2 F' U B' U2 D' L2 ,y+ D' L y+ y+ D L y+ y+ F2 U2 B2 U2 F2 y-,14,true
B' R' F B L B2 F L2 U B L2 U B L B' ,y+ F R' F' y+ L y+ y+ U2 B2 U' L2 U' F2,14,true
B L2 B R D2 U2 F2 D U B2 R F2 R2 B D' ,D' L y+ y+ D' F R' F' y- F2 U2 B2 U2 F2 y-,16,true
U' R' U R2 F' U' L U2 D B U B2 R' U2 F ,R' y+ R' y+ D' R' y+ y+ F2 U L2 U2 R2 U F2,16,true
F B2 U2 L D2 R' F' L' R' L R B' D' L' R ,R' y+ y+ F R' F' y+ y+ D2 B2 F2 U' R2 U2 L2 U' F2,20,true
L' B' U B F' L2 B F' R2 B R D B2 L' D' ,y+ F' D R' L D' L F2 U2 B2 U R2 U F2 y-,18,true
D2 U2 D2 R' F2 D2 L' D2 B F' R' B2 F' U F2 ,F' D R' y- F' D R' D F R' F' y- F2 U' R2 U F2 y+ y+,18,true
D2 B' D' B2 L' R' F U' F2 D2 B U' B2 D2 B ,F' D R' y+ y+ F R' F' y+ F R' F' D2 F R' F' y+ F2 U L2 U B2 U R2 U F2,28,true
U2 B2 U' F R2 F' L2 R2 F' L F B U2 F2 R ,R' y+ y+ F' D R' L y+ y+ F2 y+ F2 U2 B2 U R2 U F2 y-,19,true
U2 F' L F D2 R2 F2 B2 D2 F' U' B2 F2 U' D' ,y+ D' L D' L y+ D2 R' y+ y+ F2 U' R2 U' B2 U2 F2,19,true
B R' L2 D B' L2 F2 D B2 R2 L2 D B F2 U2 ,y+ F R' F' y+ D2 L y+ y+ B2 F2 U' R2 U' B2 U2 F2,20,true
B F2 D' L' U' L' U' R L' B' F R B F2 U' ,y+ F' D R' y+ D' R' y+ F R' F' y+ F2 U2 B2 U' L2 U2 R2 U F2,24,true
B F' B L D' U B' D F L2 D' U L' U2 D2 ,L y- R' y+ D B2 y+ F2 U2 B2 U2 F2 y-,15,true
F U2 L2 R' F L D F2 B L F B' D L2 D2 ,y+ y+ F R' F' L y+ R' D2 R' y+ y+ F2 U' R2 U' B2 U2 F2 y-,20,true
U' B2 U' B L' F D' U' L' B' F L B R2 B' ,y+ F' D R' y+ F R' F' y+ F R' F' y+ R' y+ y+ F2 U' R2 U F2 y+ y+,18,true
F2 U2 F' U2 D' U2 L2 D2 R2 L R L' B' R' U2 ,y- D' F R' F' D L y+ F2 U L2 U B2 U R2 U F2,20,true
U L2 B' F2 R2 U' R2 U2 R' B D2 F2 L D2 R ,y+ y+ F R' F' y+ y+ D2 B2 D U2 B2 U2 F2,16,true
L2 F2 L2 B' U L' D L B2 D L D' R F2 B' ,F R' F' D' R' y+ D L y- F2 U' R2 U' B2 U2 F2,19,true
F B' L2 U F2 D F B L2 F2 L2 F D' R U' ,R' y+ R' y+ D L y+ y+ F2 U L2 U2 R2 U' B2 U2 F2,20,true
L' U2 F2 D B2 D' B2 U F2 R2 F2 U L F2 R2 ,L D2 B2 D2 R2 y+ F2 U' R2 U F2 y-,17,true
U B' F2 D L' D2 U2 R U' L2 D' U' D2 F2 U' ,y- R' y+ D' R2 F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,20,true
B' F' B2 D F' U2 L' D2 U R' F2 D2 L2 B2 L ,y+ F R' F' y+ L y+ R' D R' y+ F2 U' R2 U2 L2 U B2 U2 F2,23,true
F2 R2 U F D2 U' F2 L' D2 L2 U2 B2 L' D' R2 ,y- R' y+ B2 D2 R2 y+ F2 U' R2 U F2 y-,15,true
B L' D2 L' R' D2 L2 D2 L' B' F R2 L2 D2 F2 ,y+ L y+ y+ F' D R' y- R' y+ y+ D' R2 y+ F2 U2 B2 U R2 U F2 y-,20,true
D R' L' F D' F' D F2 B F2 U2 R2 D L2 D' ,F R' F' D' F R' F' y+ D2 L y+ D2 R' y- F2 U2 B2 U R2 U F2 y-,25,true
B2 L2 B D2 B2 U2 L R2 U' B D' R' F2 R2 U ,F R' F' L D' L y+ D' L y- F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,24,true
L2 R' B U L2 U' B R' D U2 R' B2 U2 L2 U2 ,R' L D' R2 D U2 B2 U R2 U2 L2 U' F2,20,true
U2 B' U F' D2 U2 L' B' L' D2 B2 L2 B D L2 ,y+ D' L y- D2 L2 F2 U L2 U B2 U2 F2,18,true
D' L' B R2 B' R B' D L B' L F U' R D ,R' y+ y+ F R' F' D' R' D2 F R' F' y+ y+ F2 U L2 U B2 U R2 U F2,25,true
B' F R2 B' U' B' L R2 U2 R2 L' B' R' F' L ,L D2 L2 F2 U' R2 U' B2 U2 F2,17,true
L' D2 U' B U' D2 L R2 U L2 D2 F R2 F2 B' ,y+ L D' L y- D L2 F2 U2 B2 U R2 U F2,18,true
L' R' D L' F2 L B R' U2 B2 F2 U D L' U ,R' y+ D2 R' y- F2 U2 B2 U R2 U F2,16,true
L2 B L D2 L' B' D' L' U R2 B2 R2 D2 B2 U' ,R' y+ R' y- F2 U' R2 U2 L2 U B2 U2 F2,18,true
U F U' L' B' R' D2 L2 U' D' R B2 L2 D U ,y+ D' F R' F' y+ D2 L y+ y+ B2 y+ F2 U2 B2 U2 F2 y-,19,true
F2 D' U' L' D2 B U2 F' L R2 U2 B R F' R' ,F' D R' y- F' D R' D' R' y+ B2 F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,26,true
B2 D2 B' D2 B' D' U D' L2 R' U F' B2 F2 L' ,F' D R' y- D2 F R' F' y+ F2 U2 B2 U' L2 U' F2,20,true
L2 B L R L' B' D U R2 B R' B D' B' R ,R' D' R' D' R' y+ y+ D F R' F' y+ y+ F2 U L2 U2 R2 U F2,21,true
U2 D2 L' B R L2 R2 B2 D L B L R2 D R' ,R' L y+ y+ F' D R' L y+ y+ F2 U L2 U' F2,14,true
U2 B' L' U B' F B' U2 L' U' D2 B2 D' F2 B2 ,F' D R' y- F R' F' D2 F R' F' y+ D B2 y+ F2 U' R2 U F2 y-,22,true
D' B U' R F U L' D' R2 D' L B R L2 R' ,y+ y+ L y+ D' L y+ L2 F2 U2 B2 U R2 U2 L2 U' F2,21,true
B' L2 R2 B2 R' F' U2 F2 D B2 L2 R2 D2 L R ,F' D R' y+ y+ R' y+ F R' F' L y+ F2 U2 B2 U2 F2,18,true
U2 L' F L' U' D2 U2 R' B U R' F2 R' U2 F ,R' y+ y+ D' R' y+ y+ D B2 y+ F2 U2 B2 U2 F2 y-,16,true
D' R' F2 L F2 D' U D2 B L U B2 L2 F U' ,y+ y+ F R' F' D' L y+ y+ D' B2 F2 U L2 U2 R2 U' B2 U2 F2,24,true
D2 R2 D2 R U' F' R' B F' U R2 L2 F2 R2 B ,y+ F' D R' y+ y+ F' D R' D' F R' F' y+ F2 U2 B2 U2 F2 y+ F2 U2 B2 U2 F2 y-,30,true
U B L2 B R2 L' F' D' L R F D F2 D2 R ,y+ R' D' R' y- L2 F2 U' R2 U F2,13,true
U R2 U2 D2 U' B' R D' L2 F U2 D2 L2 D2 R' ,F' D R' D' F R' F' y+ R' D' R' y- F2 U2 B2 U2 F2,20,true
B F' B F R B F2 B2 R2 F' D' U' R F' L' ,y+ y+ L y+ D R' y+ F2 U' R2 U F2,11,true
L' U2 D2 L' U' F' L' R B' R' B2 R D' B L2 ,F' D R' F' D R' y- F R' F' D F R' F' y+ F2 U2 B2 U' L2 U' F2,25,true
F' U R D L2 D' R' L2 R' U B2 D2 L' D F ,y- R' D R' y- F2 U' R2 U F2 y+ y+,11,true
L2 F2 D' F' R2 U2 D U D2 R F' U2 B' F L' ,y+ F' D R' y+ R' y+ D2 L y+ D U L2 U' F2,14,true
F' L B2 U L D' L2 R' F2 L' B' U' R L2 U' ,y+ L y+ L D' L y+ y+ D L2,7,true
L' B' L U' L' R B2 D2 B' D2 B' D' L F L ,F' D R' D' F R' F' y+ y+ R' y+ y+ B2 F2 U' R2 U' B2 U2 F2,22,true
D' F U' L2 U' B' U2 B2 F2 U' F2 R' B U' R2 ,y+ L y+ F R' F' y+ y+ B2,6,true
F2 U L U' F2 B' R2 D2 R L2 D2 L D2 R2 L ,R' y+ L y+ F R' F' D F R' F' y+ y+ F2 U L2 U' F2 y+ F2 U' R2 U F2 y-,25,true
D2 R2 L2 U2 F U2 D2 F2 B' L F2 U2 R2 L' U2 ,y+ F R' F' y+ F R' F' L y+ y+,7,true
F2 U R L' F2 R D' L R L' U L U2 R2 U2 ,D' R' D2 R2 F2 U' R2 U' B2 U2 F2,18,true
L' F' B2 D R F B' F2 R' F' L B' D' L' U ,F R' F' y+ y+ F' D R' D' R' y+ y+ D2 B2 F2 U L2 U B2 U R2 U F2,26,true
L U' D2 R B' R' B' L U2 L' F B' D' B' R2 ,y+ F R' F' D' R' D' R' y+ y+ D R' y+ F2 U2 B2 U2 F2 y+ F2 U2 B2 U2 F2 y-,29,true
B2 L D R' D2 L D' U R U B2 D' R' U R ,y+ y+ R' y+ y+ R2 y+ F2 U2 B2 U R2 U F2 y-,15,true
L D F' L F2 L B' D' R B' U' L U' R D ,L y+ y+ D' L y- F2 U' R2 U F2 y-,11,true
B2 F' U F R' B L R U D R U2 D U2 B2 ,R' y- L y+ D2 R2 D2 U2 B2 U R2 U F2,18,true
D2 U' F2 D2 F2 L2 F' D' L D' R' B' F' U' R2 ,F' D R' y+ D2 L y+ D2 R' y+ y+ F2 U' R2 U2 L2 U' F2,21,true
U' R' L' R2 F' U2 F' L2 R F' U F2 R D2 R ,y+ F' D R' D2 F R' F' y- F2 U' R2 U2 L2 U B2 U2 F2,24,true
D2 R2 L' B R2 B2 L' B2 U F' B' R D2 L' U ,F R' F' D' R' y- D2 R' y+ D2 L2 F2 U2 B2 U R2 U2 L2 U' F2,28,true
U B U' L' F' U' B2 L' U L B F' D' U' B' ,D' R' D' R' F2 U L2 U B2 U R2 U F2,18,true
D R' F2 U2 F R F' D U2 D2 F' B R' L2 U ,F R' F' y+ R' y- D' B2 D2 R2 F2 U L2 U' F2,19,true
F2 U' B D2 B R U F' B2 D' B' D' F2 U2 R' ,F' D R' L D' L y- D' R' y+ F2 U' R2 U F2,16,true
F' B R' F2 B' F2 D' F2 R' D' B2 D2 B' U2 F' ,y+ y+ D' F R' F' y+ F R' F' D' F R' F' y+ F2 U2 B2 U2 F2 y+ F2 U2 B2 U2 F2 y-,31,true
U2 B2 U L2 R2 D' U' F2 U' B2 D2 F U D' B2 ,D U2 B2 U' L2 U2 R2 U F2,15,true
U2 B R D2 L2 R2 U' R D' R B2 U2 F' R' D ,F R' F' y+ y+ F' D R' L y+ y+ F2 U L2 U2 R2 U' B2 U2 F2,23,true
U R2 B' D' B' D2 U D2 R2 B' U R B' D2 R2 ,F' D R' D' R' D' R' D L2 F2 U L2 U2 R2 U F2,22,true
L F' B2 L' R2 U2 F' L B D U B2 L2 U F2 ,F R' F' y+ y+ R' y+ D2 R' y+ F2 U L2 U B2 U2 F2,19,true
D2 L R U2 B' F' L2 B2 D2 U D' U F' L F2 ,y+ y+ F R' F' y+ L y+ D' F2 y+ y+ F2 U' R2 U F2 y+ y+,15,true
D' R2 L U2 R D' U2 F D2 R D' R2 D2 F R ,F' D R' y+ y+ R' D L y- F2 U2 B2 U2 F2 y-,16,true
D B2 L R2 D2 U B' U R2 U B R2 F2 R2 L2 ,y+ F' D R' y+ y+ D' R' y+ y+ F2 U' R2 U' B2 U2 F2 y-,17,true
B R2 U2 B2 R2 F' L2 U L' D L U R' L2 B ,R' y+ R' L y- L2 F2 U2 B2 U2 F2 y+ F2 U2 B2 U2 F2 y-,25,true
U' L2 U R2 F' D L U' L F B' U R' F2 B2 ,y+ D' F R' F' y+ y+ F R' F' D F R' F' y+ y+ F2 U2 B2 U2 F2 y-,21,true
U2 R L' B2 R2 F2 L' B D' L2 U' F' L2 B2 U' ,y+ F R' F' D' F R' F' y+ D' R' y+ y+ F2 U L2 U2 R2 U F2,21,true
F2 L2 R B2 F' D L' F' D2 B2 R' L' B2 U2 B ,B2 R2 F2 L2 F2 U2 B2 U2 F2,18,true
D B R D2 U' L2 D2 F2 L' U L' U R2 L2 U ,L y+ y+ D' F R' F' y+ y+ R2 y+ F2 U' R2 U' B2 U2 F2 y-,19,true
U F2 D U L U2 F D2 L D U2 D' L2 U' L ,F R' F' y- D2 R' y+ D B2 F2 U L2 U2 R2 U F2,21,true
F2 B U2 R2 B2 R2 F L2 D U' F2 L2 U2 F2 D ,y+ R' y- R2 U L2 U2 R2 U F2,13,true
U' L' F2 R L2 R' B2 U' L' F2 B' D2 L2 B F2 ,y+ y+ F' D R' D' F R' F' D' R' y+ y+ D R2 F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,28,true
L2 B L' R U2 L' D U2 L' B' R F' B' D' F2 ,F' D R' D' R' y+ y+ F R' F' y+ y+ D' R2 F2 U' R2 U2 L2 U' F2,23,true
L2 D2 U2 R' B2 F B U2 D2 F D U B2 F R ,y+ F' D R' D' R' y+ y+ F' D R' y- D2 R' F2 U' R2 U F2 y+ y+,19,true
U' R2 U' L' R D R2 F L U L D2 U' F U ,y+ L D' L y- R2 D L2 F2 U2 B2 U R2 U F2,20,true
D R2 F2 R2 F2 U D B R U' F' D2 U2 L2 U2 ,D' F R' F' y+ D2 L D' L y+ F2 U' R2 U F2 y+ y+,17,true
L B' D F2 U' B2 F' U B2 F2 U' R2 B F' U2 ,y+ y+ L y+ D' L y+ L2 F2 U L2 U' F2 y+ F2 U' R2 U F2 y-,21,true
D2 R' F D B' U' L R L2 R F2 L' F' B2 R2 ,F R' F' y+ L y+ F R' F' y+ y+ D2 U' R2 U2 L2 U' F2,19,true
D2 R F2 B' L2 U' L' R F D2 B' F' R' L2 R' ,y+ y+ F' D R' y+ y+ F' D R' D' R' y- D2 R' y+ F2 U' R2 U' B2 U2 F2,23,true
D B2 L' U L D R U2 B R D' U' D R2 B2 ,y+ D' F R' F' y+ y+ F R' F' y+ F2 U' R2 U2 L2 U B2 U2 F2,23,true
L R2 B2 L2 R D' B' R2 D2 R2 F2 L U' L F' ,y+ D' F R' F' D' R' D' F R' F' y- F2 U' R2 U' B2 U2 F2,22,true
F B R' U' R2 B' U2 D R D2 F2 B2 L2 R2 D' ,y+ R' D' R' y- D' L2 y+ F2 U2 B2 U R2 U F2 y-,18,true
U2 B' L F D' F B2 R2 B U2 F' U F B L2 ,R' D' R' y+ y+ F' D R' y+ y+ D2 B2 y+ F2 U2 B2 U R2 U F2 y-,22,true
D U F' B2 L2 B' R U' R2 U2 R2 L' R2 L U ,y+ y+ F R' F' L D' L y+ y+ D' B2 F2 U2 B2 U' L2 U' F2,21,true
L2 D F L2 R D B2 R2 U' R' U L' F B2 D2 ,F R' F' y+ L y- D' R2 D2 U L2 U B2 U R2 U F2,21,true
B2 U' R' F U' D B' D F' R D' F' R2 F U ,R' y+ y+ F' D R' y+ D' F R' F' y+ F2 U2 B2 U R2 U2 L2 U' F2,24,true
U F2 R2 F' L' R U' B' U' B' R L' F2 U B2 ,y- D2 L y+ D2 R2 y+ F2 U' R2 U' B2 U2 F2 y-,19,true
D U R B U2 L2 U R2 B F' L U' B2 R' U2 ,R' y+ R' L y+ D2 L y+ y+ F2 U L2 U2 R2 U' B2 U2 F2,22,true
D2 R2 U' F2 R2 B F B' R D L2 U D2 B' U2 ,y+ R' y+ L y+ y+ D' B2 L2 F2 U2 B2 U R2 U F2,19,true
D' B2 L R2 B U' B' D2 R' F B2 U2 L2 F' U' ,y+ y+ L y+ F' D R' D' F R' F' y+ F2 U' R2 U F2 y+ y+ F2 U' R2 U F2 y+ y+,24,true
B2 R U2 R' L2 F L R U2 L U F2 U' R' B ,D' L F' D R' F2 U' R2 U' B2 U2 F2,17,true
L2 D' U D' B2 F' B' L B' F2 U' B' U2 D2 R' ,y+ L y+ F R' F' y+ L y+ D' U2 B2 U' L2 U2 R2 U F2,20,true
B U L' D' F' L2 U2 D' L' D' F R2 L B' F ,y+ D2 L y- D' U' R2 U' B2 U2 F2,14,true
B2 L' F' L2 R D2 R2 F' R2 F2 D2 B' D R' F' ,F' D R' y+ F R' F' L y- D F2 y+ F2 U' R2 U F2 y-,18,true
U B U F2 L' D2 U' B L B2 L R B2 F U' ,y+ y+ R' D' L R' y+ y+ F2 U' R2 U2 L2 U B2 U2 F2,20,true
D' L' D U R L2 R' B2 D' F D U2 L2 B D' ,y+ y+ F R' F' y+ y+ D' R2 D U2 B2 U' L2 U' F2,17,true
U' B2 F' U2 L2 B2 L2 D' B2 F2 U' B' R2 U F' ,y+ D2 L y- D B2 F2 U' R2 U' B2 U' L2 U' F2,20,true
U R' U L U B L2 B' R2 D' L B D' L' R ,y+ D' L y+ D2 R' y+ y+ D R2 F2 U L2 U' F2,16,true
L' F' B' R2 F L2 R F2 U L2 B' D' L B' D ,y+ F' D R' y+ R' y+ R' y+ F2 U' R2 U2 L2 U B2 U2 F2,21,true
F2 R2 B2 L2 F' B2 U' B' D' L' B' D R2 L' U' ,F' D R' D' R' y+ F R' F' y- D' B2 F2 U L2 U B2 U2 F2,23,true
D2 R D2 F' B2 U' F R L2 B' U' D L' R D2 ,R' L D R' F2 U L2 U B2 U2 F2,16,true
U' D2 F' D' F2 D2 L2 B' L2 U F' U2 R2 F' U' ,y+ R' y- U2 B2 U R2 U2 L2 U' F2,15,true
U D' B U F' D' B2 L2 D U2 B2 D2 F L2 F ,y+ D' L y- D' F2 D2 L2 y+ F2 U2 B2 U R2 U F2 y-,21,true
L2 D U2 L2 U2 D2 L' R U' R2 L D2 B' F2 R ,R' L D' L y- D' R' y+ F2 U' R2 U' B2 U' L2 U' F2,20,true
B2 F' B2 R D2 L' F L D' L' R L' R' L' R2 ,y+ F' D R' y+ y+ F' D R' y+ D B2 y+ F2 U' R2 U F2 y-,17,true
D R2 B D' F B L2 U2 R' F' B D L R' U ,L y+ L y+ y+ L y+ D' U L2 U B2 U2 F2,14,true
B D2 U' R' U2 B U' B D' U' B' L' R2 D' U2 ,F' D R' y+ y+ F R' F' D' R' y+ D' F R' F' y+ F2 U' R2 U2 L2 U B2 U2 F2,28,true
U F' B2 R2 L' D2 F L B2 R D2 B R' L2 U2 ,F R' F' y+ y+ F R' F' y+ y+ F2 U2 B2 U2 F2,16,true
B L' B2 D' U2 B' U' R' U2 F2 B2 L' F U' R ,F' D R' y+ F R' F' L D' F R' F' y- F2 U L2 U2 R2 U F2,23,true
B U2 D' R D2 R F' D2 F2 B' R' B2 L B' D2 ,y+ F' D R' y+ y+ F' D R' D' R' D L y+,10,true
F D R U' F U F' U2 D' R' B' L' B L2 D ,R' y+ y+ R' y+ L y+ D R2 F2 U L2 U B2 U2 F2,18,true
